tf_title,tf_text,idf_title,idf_text,in_title,in_text,label
0.0,0.0025575447570332483,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0025575447570332483,3.7000977046130537,3.3990677089490724,0,1,0
0.023809523809523808,0.023809523809523808,3.3990677089490724,3.3990677089490724,1,1,0
0.023809523809523808,0.023809523809523808,3.3990677089490724,3.3990677089490724,1,1,0
0.0,0.0029806259314456036,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0029806259314456036,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0029806259314456036,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0029806259314456036,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.00894187779433681,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.0029806259314456036,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0029806259314456036,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0029806259314456036,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0029806259314456036,3.0980377132850916,2.1203141079962435,0,1,0
0.06578947368421052,0.06578947368421052,3.2229764498933915,3.2229764498933915,1,1,0
0.0,0.0027247956403269754,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0027247956403269754,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0027247956403269754,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0027247956403269754,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0027247956403269754,3.7000977046130537,2.8549996645987967,0,1,0
0.0,0.0027247956403269754,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0027247956403269754,3.7000977046130537,3.2229764498933915,0,1,1
0.0625,0.03814713896457766,2.1437952038457664,1.6707139269278442,1,1,0
0.0,0.0027247956403269754,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0027247956403269754,3.7000977046130537,3.3990677089490724,0,1,0
0.16666666666666666,0.0,3.2229764498933915,3.3990677089490724,1,0,0
0.0,0.002967359050445104,3.0980377132850916,2.745855195173729,0,1,0
0.0,0.002967359050445104,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002967359050445104,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.002967359050445104,3.7000977046130537,2.553969668934816,0,1,0
0.0,0.002967359050445104,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002967359050445104,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002967359050445104,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002967359050445104,3.7000977046130537,2.8549996645987967,0,1,0
0.0,0.002967359050445104,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002967359050445104,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002967359050445104,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002967359050445104,2.495977721957129,2.087313847893318,0,1,0
0.0,0.002967359050445104,2.553969668934816,2.302157695941016,0,1,0
0.0,0.002967359050445104,2.7970077176211103,1.50419805220382,0,1,0
0.0,0.002967359050445104,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0018867924528301887,2.7000977046130537,1.2467793645660161,0,1,0
0.0,0.0018867924528301887,2.1686187875707987,1.3216998036649161,0,1,0
0.0,0.0018867924528301887,3.7000977046130537,3.3990677089490724,0,1,0
0.2,0.007547169811320755,3.3990677089490724,3.3990677089490724,1,1,1
0.0,0.0018867924528301887,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0018867924528301887,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.3333333333333333,0.0,3.3990677089490724,3.7000977046130537,1,0,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.005319148936170213,3.7000977046130537,3.3990677089490724,0,1,1
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.005319148936170213,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.005319148936170213,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0026595744680851063,3.7000977046130537,3.3990677089490724,0,1,0
0.16666666666666666,0.0,3.3990677089490724,3.2229764498933915,1,0,0
0.0,0.002347417840375587,3.7000977046130537,2.1318959805460587,0,1,0
0.0,0.007042253521126761,3.7000977046130537,3.2229764498933915,0,1,1
0.0,0.011737089201877934,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.004694835680751174,3.3990677089490724,2.421344103660225,0,1,0
0.0,0.009389671361502348,1.6957763308304112,0.7260468018201764,0,1,0
0.0,0.007886435331230283,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0015772870662460567,2.3778784098791346,1.43292597621004,0,1,0
0.0,0.007886435331230283,2.7970077176211103,1.50419805220382,0,1,0
0.0,0.0015772870662460567,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.002364066193853428,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002364066193853428,3.2229764498933915,2.8549996645987967,0,1,0
0.0,0.002364066193853428,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002364066193853428,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002364066193853428,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002364066193853428,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.002364066193853428,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.002364066193853428,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0038461538461538464,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.007692307692307693,3.7000977046130537,3.001127700277035,0,1,0
0.0,0.0038461538461538464,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.0038461538461538464,3.7000977046130537,2.9219464542294102,0,1,0
0.0,0.0038461538461538464,3.7000977046130537,2.8549996645987967,0,1,0
0.0,0.0038461538461538464,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0038461538461538464,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.002631578947368421,3.7000977046130537,2.087313847893318,0,1,0
0.0,0.002617801047120419,3.2229764498933915,2.3778784098791346,0,1,0
0.0,0.0013089005235602095,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.002617801047120419,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0013089005235602095,3.7000977046130537,3.3990677089490724,0,1,0
0.08333333333333333,0.032722513089005235,3.001127700277035,2.7970077176211103,1,1,0
0.0,0.0013089005235602095,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0014925373134328358,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0014925373134328358,3.2229764498933915,3.001127700277035,0,1,0
0.0,0.0014925373134328358,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0029850746268656717,3.7000977046130537,3.001127700277035,0,1,0
0.06666666666666667,0.0,3.2229764498933915,3.2229764498933915,1,0,0
0.0,0.0014925373134328358,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0014925373134328358,3.7000977046130537,3.2229764498933915,0,1,0
0.01639344262295082,0.01639344262295082,3.2229764498933915,3.0980377132850916,1,1,0
0.01639344262295082,0.01639344262295082,3.3990677089490724,3.3990677089490724,1,1,0
0.01639344262295082,0.01639344262295082,2.9219464542294102,1.6508796819428722,1,1,0
0.01639344262295082,0.01639344262295082,3.3990677089490724,3.3990677089490724,1,1,0
0.01639344262295082,0.01639344262295082,3.3990677089490724,3.3990677089490724,1,1,0
0.0,0.001697792869269949,2.9219464542294102,1.765599253369486,0,1,0
0.0,0.001697792869269949,3.7000977046130537,2.9219464542294102,0,1,0
0.0,0.001697792869269949,3.2229764498933915,2.1090330975865546,0,1,0
0.0,0.001697792869269949,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.006791171477079796,2.3778784098791346,1.43292597621004,0,1,0
0.0,0.001697792869269949,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.006791171477079796,1.6957763308304112,0.7260468018201764,0,1,0
0.0,0.004424778761061947,1.6957763308304112,0.7260468018201764,0,1,0
0.0,0.004424778761061947,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0014749262536873156,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0014749262536873156,3.7000977046130537,2.8549996645987967,0,1,0
0.0,0.0014749262536873156,3.7000977046130537,2.9219464542294102,0,1,0
0.0,0.0014749262536873156,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0014749262536873156,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0014749262536873156,2.3576750237908475,1.5828264089572897,0,1,0
0.0,0.0014749262536873156,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.005571030640668524,3.7000977046130537,2.8549996645987967,0,1,0
0.0,0.005571030640668524,1.9292456929709096,1.20041062199465,0,1,0
0.0,0.002785515320334262,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.002785515320334262,3.0980377132850916,2.421344103660225,0,1,1
0.0,0.0008077544426494346,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.0016155088852988692,3.7000977046130537,3.0980377132850916,0,1,1
0.14285714285714285,0.021809369951534735,3.001127700277035,2.7000977046130537,1,1,0
0.0,0.0008077544426494346,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.0008077544426494346,3.7000977046130537,2.7970077176211103,0,1,0
0.0,0.0008077544426494346,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0016155088852988692,3.3990677089490724,1.7916126857344041,0,1,0
0.0,0.0008077544426494346,3.7000977046130537,3.001127700277035,0,1,0
0.0,0.0016155088852988692,3.7000977046130537,2.553969668934816,0,1,0
0.0,0.0008077544426494346,3.7000977046130537,2.8549996645987967,0,1,0
0.0,0.0008077544426494346,2.3778784098791346,1.43292597621004,0,1,0
0.0,0.0008077544426494346,3.7000977046130537,2.156029660262778,0,1,0
0.0,0.002881844380403458,3.2229764498933915,2.2376997067140976,0,1,0
0.2222222222222222,0.04899135446685879,2.1686187875707987,1.3216998036649161,1,1,0
0.0,0.002881844380403458,3.0980377132850916,2.208736010778781,0,1,0
0.0,0.002881844380403458,3.7000977046130537,2.7970077176211103,0,1,0
0.0,0.002881844380403458,3.7000977046130537,2.302157695941016,0,1,0
0.0,0.021739130434782608,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.004819277108433735,3.7000977046130537,2.087313847893318,0,1,0
0.0,0.0024096385542168677,3.7000977046130537,2.2687339404540663,0,1,0
0.0,0.0024096385542168677,3.3990677089490724,1.9925275285151174,0,1,0
0.0,0.004524886877828055,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.004524886877828055,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0018552875695732839,3.7000977046130537,2.8549996645987967,0,1,0
0.0,0.0018552875695732839,3.2229764498933915,2.3778784098791346,0,1,0
0.0,0.0018552875695732839,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0018552875695732839,2.9219464542294102,1.6508796819428722,0,1,0
0.0,0.0018552875695732839,3.0980377132850916,2.586154352306217,0,1,0
0.0,0.0018552875695732839,3.7000977046130537,3.001127700277035,0,1,0
0.0,0.0018552875695732839,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0018552875695732839,3.3990677089490724,2.421344103660225,0,1,0
0.0,0.0018552875695732839,3.7000977046130537,2.04688519083771,0,1,0
0.0,0.0018552875695732839,3.7000977046130537,2.7000977046130537,0,1,0
0.0,0.0018552875695732839,2.3778784098791346,1.43292597621004,0,1,0
0.0,0.0018552875695732839,3.7000977046130537,2.745855195173729,0,1,0
0.0,0.0018552875695732839,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0018552875695732839,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0018552875695732839,1.6957763308304112,0.7260468018201764,0,1,0
0.015151515151515152,0.015151515151515152,3.0980377132850916,3.0980377132850916,1,1,0
0.015151515151515152,0.015151515151515152,3.001127700277035,3.0980377132850916,1,1,0
0.015151515151515152,0.015151515151515152,2.8549996645987967,2.3778784098791346,1,1,0
0.06060606060606061,0.06060606060606061,2.4448251995097476,2.1090330975865546,1,1,0
0.020833333333333332,0.020833333333333332,3.2229764498933915,3.2229764498933915,1,1,0
0.020833333333333332,0.020833333333333332,3.0980377132850916,2.9219464542294102,1,1,0
0.0,0.05555555555555555,3.7000977046130537,3.3990677089490724,0,1,1
0.0,0.0038461538461538464,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.007692307692307693,3.7000977046130537,3.001127700277035,0,1,0
0.0,0.0038461538461538464,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.0038461538461538464,3.7000977046130537,2.9219464542294102,0,1,0
0.0,0.0038461538461538464,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0038461538461538464,3.7000977046130537,2.8549996645987967,0,1,0
0.0,0.125,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.125,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.038461538461538464,2.553969668934816,2.302157695941016,0,1,0
0.0,0.0021141649048625794,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0021141649048625794,3.7000977046130537,3.2229764498933915,0,1,0
0.13333333333333333,0.03171247357293869,3.001127700277035,2.745855195173729,1,1,0
0.0,0.0021141649048625794,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0021141649048625794,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.003676470588235294,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.014705882352941176,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.003676470588235294,3.7000977046130537,2.027999846677336,0,1,0
0.0,0.011029411764705883,3.2229764498933915,2.9219464542294102,0,1,0
0.06666666666666667,0.003676470588235294,2.9219464542294102,2.745855195173729,1,1,0
0.0,0.003676470588235294,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0007668711656441718,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0007668711656441718,3.2229764498933915,2.181583764735166,0,1,0
0.0,0.0007668711656441718,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.0007668711656441718,3.7000977046130537,2.4448251995097476,0,1,0
0.0,0.0007668711656441718,3.3990677089490724,2.4448251995097476,0,1,0
0.0,0.0015337423312883436,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0007668711656441718,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.0023006134969325155,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.004601226993865031,3.7000977046130537,3.2229764498933915,0,1,0
0.09090909090909091,0.006134969325153374,3.3990677089490724,2.9219464542294102,1,1,0
0.0,0.0007668711656441718,3.7000977046130537,2.495977721957129,0,1,0
0.0,0.0007668711656441718,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0007668711656441718,3.7000977046130537,3.0980377132850916,0,1,0
0.0,0.0007668711656441718,3.7000977046130537,2.553969668934816,0,1,0
0.0,0.0007668711656441718,1.6957763308304112,0.7260468018201764,0,1,0
0.0,0.0011261261261261261,2.6587050194548287,1.8250364412213538,0,1,0
0.0,0.0016891891891891893,2.9219464542294102,1.6508796819428722,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0005630630630630631,3.3990677089490724,2.285124356642236,0,1,0
0.0,0.014076576576576577,2.3778784098791346,1.43292597621004,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.006193693693693694,1.6957763308304112,0.7260468018201764,0,1,0
0.0,0.0011261261261261261,3.7000977046130537,2.8549996645987967,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.001127700277035,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.2229764498933915,0,1,0
0.16666666666666666,0.010135135135135136,3.2229764498933915,3.2229764498933915,1,1,1
0.0,0.0005630630630630631,3.7000977046130537,2.5240064455573723,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0005630630630630631,2.8549996645987967,1.8308659848820776,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,2.8549996645987967,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,2.9219464542294102,0,1,0
0.0,0.0005630630630630631,3.7000977046130537,3.001127700277035,0,1,0
0.0,0.008620689655172414,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0019157088122605363,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,1.6957763308304112,0.7260468018201764,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,1.95973501511881,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.2229764498933915,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,1
0.0,0.005747126436781609,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.004789272030651341,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0019157088122605363,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,3.7000977046130537,3.3990677089490724,0,1,0
0.0,0.0009578544061302681,2.7970077176211103,1.50419805220382,0,1,0
